unidade,nome_unidade_norm,demanda_2026_ppml,demanda_2026_persistencia,demanda_2026_ppml_historico,limite_p025_condicional,limite_p975_condicional,codigo_unidade,interesse_bruto_2025,status_em_2025,tipo_oferta,tipo_unidade,cre,microarea,bairro,latitude,longitude,matriculas_total,fila_total,prev_ppml_base_2025,prev_persistencia_2025,prev_ppml_cag_fem_2025,tem_contexto_creche_2025
0918621,CM ELIZABETH TAVARES DE SOUZA - BETINHA,47.303898278704715,37.20180253033695,128.82494598207631,28.040278133271833,71.4061651841607,918621,217,continuante,Pública,Creche,9.0,9.4,Campo Grande,-22.884107,-43.531443,118.0,2.0,268.4383708909417,237.18699179517773,240.4633912120529,True
02016,CP CASA MATERNAL MELLO MATTOS,46.74373184798833,40.66456473298461,34.67788045635521,23.253105894546735,76.03489023682818,2016,184,continuante,Parceira,Creche Parceira,2.0,2.6,JARDIM BOTÂNICO,-22.96076836,-43.22089458,108.0,0.0,159.10014804127903,191.2205205170425,153.24568126879169,True
07002,CP CRECHE CANTINHO FELIZ,46.72451217932502,47.61064002181019,39.67583442856543,26.32718752550402,72.23246945561903,7002,220,continuante,Parceira,Creche Parceira,7.0,7.25,VARGEM GRANDE,-22.99539,-43.49488,109.0,1.0,231.39447984418223,278.5568159454994,222.8988450299873,True
0103602,CM DIREITOS HUMANOS,46.66335672899112,41.141231774911844,41.56924720926622,26.16806418693566,72.39519216632564,103602,87,continuante,Pública,Creche,1.0,1.11,Rio Comprido,-22.931337,-43.201233,65.0,0.0,79.1403158103053,83.65897772620609,70.8974127386187,True
0918615,CM MARCELO CARDOSO TOME,46.633235743312376,39.507410817032316,92.35231247160085,27.477967002909633,70.61196870736615,918615,122,continuante,Pública,Creche,9.0,9.11,Inhoaíba,-22.907751,-43.603988,116.0,0.0,132.2016272627767,164.55996717572407,118.42771596858069,True
10033,CP PROJETO QUEBRA CABECA,46.605330844079404,56.93674805209099,28.25316849995797,27.40933940921908,70.61318202948362,10033,69,continuante,Parceira,Creche Parceira,10.0,10.9,SEPETIBA,-22.98573,-43.69129,107.0,17.0,59.13696347468956,69.86903634276553,56.93484540128648,True
1026803,EDI PADRE CARLOS HENRIQUE DE SOUZA,46.338957436205924,57.700487629672715,76.01875189266123,27.464830226008505,69.97438911326444,1026803,99,continuante,Pública,EDI,10.0,10.26,Guaratiba,-22.963643,-43.610407,93.0,0.0,126.20521952945082,106.6422133652737,113.05636248512992,True
08002,CP CRECHE ESPIRITA FRANCISCO DE ASSIS,46.33185752944691,39.38177141994277,12.400804476398562,26.913415007954207,70.65219925859925,8002,71,continuante,Parceira,Creche Parceira,8.0,8.5,REALENGO,-22.86123,-43.4272,35.0,0.0,55.37975513817646,65.272389214952,53.314945611364216,True
03034,CP CRECHE RISCO E RABISCO,46.30336052864362,45.92531089754602,23.29849778642675,25.557191338715384,72.3590064902506,3034,129,continuante,Parceira,Creche Parceira,3.0,3.9,PILARES,-22.8778187,-43.30045718,100.0,5.0,115.8199864247535,138.81874325996836,111.54674804393991,True
1026604,CM JOSEPHA FERREIRA DA COSTA,45.9933742302235,38.896946420561605,310.2707939962712,27.304968005827725,69.36805804236673,1026604,319,continuante,Pública,Creche,10.0,10.28,Guaratiba,-22.954726,-43.582599,286.0,25.0,304.45346718463645,364.0544525228309,272.7243389952052,True
03031,CP ESCOLA COMUNITARIA JARDIM ARCO-IRIS - UNIDADE I,45.97076939108566,34.2465380999038,30.841561188879076,25.274910527153793,71.85996107477874,3031,110,continuante,Parceira,Creche Parceira,3.0,3.4,MÉIER,-22.9067521,-43.28005184,77.0,12.0,116.57829359327764,139.73807268553105,112.27735002899789,True
0411605,CM CARACOL,45.94290241432799,45.18321979186509,43.983118080137025,26.451712417125528,70.26256124794743,411605,101,continuante,Pública,Creche,4.0,4.18,Penha,-22.844111,-43.289449,52.0,1.0,137.3166021540364,139.73807268553105,123.0095154706621,True
0514601,CM TIO SEBASTIAO XAVIER,45.8326513175047,40.881296095756866,71.569306826689,24.36727555002264,72.97749878849311,514601,72,continuante,Pública,Creche,5.0,5.1,Vila Kosmos,-22.849085,-43.303981,91.0,7.0,118.26963932720004,110.31953106752452,105.94797213135352,True
10064,CP CRECHE COMUNITARIA CORACAO DE MAE,45.82507488399993,39.62605827712343,84.3453410285945,27.1614183302881,69.15966769483866,10064,269,continuante,Parceira,Creche Parceira,10.0,10.18,PACIÊNCIA,-22.88824,-43.63861,145.0,30.0,215.4019957043845,259.2508980086826,207.49061805511235,True
05004,CP CRECHE CASULO SAO RAFAEL ARCANJO,45.79034438885217,43.44841829627143,18.512894832059963,23.84482993816757,73.05291447250538,5004,72,continuante,Parceira,Creche Parceira,5.0,5.3,VISTA ALEGRE,-22.83134416,-43.31817674,50.0,0.0,75.71208666111399,90.09428370514502,72.90428180639289,True
0313609,CM RECANTO DA CACHOEIRA,45.61807773005644,39.58442497999681,77.60590828010257,25.66601679378961,70.56084501780441,313609,128,continuante,Pública,Creche,3.0,3.5,Lins de Vasconcelos,-22.919202,-43.284753,120.0,9.0,140.1388013160628,144.33471981334458,125.5375338714668,True
06005,CP CRECHE DON GUANELLA,45.513552525667436,49.60363455245653,13.724707258154318,26.293874119395394,69.53850923747791,6005,132,continuante,Parceira,Creche Parceira,6.0,6.12,ANCHIETA,-22.81704,-43.39683,59.0,0.0,123.40495620889992,148.01203751559538,118.8545979819405,True
03023,CP LAR DE MARIA DOLORES,45.51057331142022,34.612082376822976,18.901924073787402,24.27597627975284,72.05068037157993,3023,49,continuante,Parceira,Creche Parceira,3.0,3.1,ROCHA,-22.9032269,-43.24715835,45.0,1.0,40.40569553712072,46.88580070369792,38.8882065446787,True
0918825,EDI PROFESSORA TERESINHA DE JESUS SIQUEIRA BROWN,45.426206509413845,36.45376193853021,97.7586467717085,26.920328263746683,68.58483698200814,918825,231,continuante,Pública,EDI,9.0,9.7,Campo Grande,-22.875422,-43.536818,184.0,8.0,288.5639879116234,299.7013927334416,258.49115032953074,True
08006,CP FUNDACAO CASA DA JOANINHA - CRECHE,45.35321691205348,48.63291639304105,24.334347703463617,25.251009576001778,70.65727767843435,8006,134,continuante,Parceira,Creche Parceira,8.0,8.5,MAGALHÃES BASTOS,-22.8683,-43.42191,50.0,7.0,111.27109169400504,133.3027667065921,107.16405045855949,True
04037,CP CRECHE ESCOLA MIMI II,45.34763565609748,43.05763891307694,30.490857995529552,25.76265267544552,69.90976976868876,4037,92,continuante,Parceira,Creche Parceira,4.0,4.11,RAMOS,-22.85054855,-43.24136999,94.0,0.0,83.26414955019305,99.28757796077208,80.18039850683797,True
09012,CP CRECHE COMUNITARIA TIA NEIDE - CAMPO GRANDE,45.29690622868647,36.612438604279646,68.82142863714915,26.898612699689835,68.31570758638604,9012,170,continuante,Parceira,Creche Parceira,9.0,9.18,CAMPO GRANDE,-22.87946,-43.61508,147.0,0.0,181.15286936028892,217.8810738583609,174.49273134440725,True
10028,CP CRECHE CASULO AGOSTINHO - VERIDIANA,45.26836401081716,46.644217008051484,42.11122972004741,26.896100002550668,68.2457489608454,10028,124,continuante,Parceira,Creche Parceira,10.0,10.11,SANTA CRUZ,-22.94825,-43.66536,139.0,1.0,119.6119528867241,143.41539038778183,115.2001731619435,True
1019827,EDI MEDALHISTA OLIMPICA POLIANA OKIMOTO,45.26706921518411,46.74877163263581,106.70005764648684,26.961879697199848,68.159534421786,1019827,200,continuante,Pública,EDI,10.0,10.15,Santa Cruz,-22.933612,-43.65972,97.0,0.0,223.0727794356063,235.34833294405232,199.82662665594103,True
0625608,CM MAJOR CELESTINO R. DOS SANTOS,45.21079652029458,40.790489439896554,125.97593975344455,25.664568926727544,69.64175562702012,625608,184,continuante,Pública,Creche,6.0,6.3,Conj. Hab. Amarelinho - Irajá,-22.826122,-43.338803,117.0,7.0,166.60118266380252,193.9785087937306,149.24152571113316,True
03018,CP FRATERNIDADE ASSISTENCIAL CRISTA,44.817319735324915,34.39262178970788,14.47409964171706,24.995689035835472,69.57182806416378,3018,42,continuante,Parceira,Creche Parceira,3.0,3.3,ENGENHO NOVO,-22.89988423,-43.26966169,43.0,1.0,42.6448892956832,49.643788980386034,41.04554264473595,True
0103802,EDI LILY MARINHO,44.76934231565953,39.333553203097374,101.4466093908215,24.860610942290254,69.7573974719163,103802,175,continuante,Pública,EDI,1.0,1.8,Catumbi,-22.919001,-43.193367,104.0,0.0,204.54086396854345,227.074368113988,183.2264442635364,True
04026,CP CRECHE ESCOLA PATINHO ESTUDIOSO,44.37876989229453,42.290381843194936,17.703146213417906,25.507072346079834,68.02494799969753,4026,40,continuante,Parceira,Creche Parceira,4.0,4.21,PARADA DE LUCAS,-22.86201813,-43.23874525,45.0,0.0,44.13926110665887,51.48244783151144,42.4852880857458,True
0918836,EDI MEDALHISTA OLIMPICO RAFAEL CARLOS DA SILVA,44.20620365279549,37.455008935460285,155.88968722350694,25.87493536330011,67.10919198605939,918836,325,continuante,Pública,EDI,9.0,9.7,Santíssimo,-22.875386,-43.533794,185.0,6.0,402.4509536346108,427.4881828866575,360.506744041528,True
0328604,CM DA COMUNIDADE DO JACAREZINHO,43.776316813723575,39.63708839066003,84.15367841924537,24.2802849434977,68.26461363794331,328604,201,continuante,Pública,Creche,3.0,3.13,Jacarezinho,-22.888592,-43.263362,145.0,7.0,228.8974516383038,277.6374865199367,205.0441456284,True
0817611,CM TIA ELZA,43.65054430905771,36.23616623771851,18.83907866921053,25.742751290849412,66.08371045496085,817611,99,continuante,Pública,Creche,8.0,8.16,Padre Miguel,-22.868855,-43.455452,80.0,0.0,111.74563222323874,107.5615427908364,100.10401508137151,True
0313601,CM VILA DOS MINEIROS,43.45207665907685,36.820337490683734,46.273352961268294,24.638668508843082,67.0572228549233,313601,102,continuante,Pública,Creche,3.0,3.9,Piedade,-22.876109,-43.305279,60.0,1.0,135.9055402909092,131.46410785546672,121.74554005292389,True
09018,CP ESPACO DE DESENVOLVIMENTO CARIOQUINHA,43.403388897017486,36.75086681398982,39.348149498018415,25.67327719821361,65.57511162860465,9018,213,continuante,Parceira,Creche Parceira,9.0,9.13,COSMOS,-22.92836,-43.60332,124.0,0.0,164.42158916138794,197.65582649598144,158.3727087391214,True
07010,CP CRECHE NOVA ESPERANCA,43.394886390937536,37.793786105021965,20.436394858800043,24.963619702439743,66.50419962473718,7010,88,continuante,Parceira,Creche Parceira,7.0,7.7,FREGUESIA / JACAREPAGUÁ,-22.94445,-43.34162,83.0,0.0,114.30350519361473,136.98008440884294,110.08567241271032,True
03032,CP NUCLEO RECREATIVO RAIOZINHO DE SOL,42.97870021426618,42.80922166838188,25.62162066931374,23.632069103508258,67.29852089999017,3032,188,continuante,Parceira,Creche Parceira,3.0,3.9,PILARES,-22.88210436,-43.2935604,31.0,21.0,178.11011107248265,214.2037561561101,171.5611363023552,True
1019603,CM JARDIM DOS VIEIRAS,42.93847372261976,41.96621941665483,41.11609848244546,25.439630897674547,64.82323650924207,1019603,137,continuante,Pública,Creche,10.0,10.19,"Jardim dos Vieiras, Paciência",-22.924192,-43.628443,49.0,0.0,117.21164047974018,137.89941383440564,105.00025707114216,True
0410803,EDI JOAQUIM VENANCIO,42.937802095105546,47.11898787820786,10.982676699141354,23.949276367003886,66.80296778701279,410803,68,continuante,Pública,EDI,4.0,3.14,Bonsucesso,-22.875506,-43.25493,64.0,0.0,67.34067182313174,65.272389214952,60.32773906457388,True
0430802,EDI PROFESSORA KELITA FARIA DE PAULA,42.852433135570294,39.73163002570256,70.51742851947841,24.613247954628108,65.67286297020487,430802,87,continuante,Pública,EDI,4.0,4.7,Bonsucesso (Maré),-22.865546,-43.243179,121.0,5.0,194.48148544191264,241.7836389229913,174.21563695998296,True
0724605,CM SEBASTIAO BERNARDES DE SOUZA PRATA,42.82184237217892,37.59902272039245,81.67108472675969,24.32846696043494,66.04010129048957,724605,267,continuante,Pública,Creche,7.0,7.26,Vargem Grande,-22.991385,-43.432685,135.0,23.0,362.72003636601016,457.8260539302268,324.9173060788733,True
1019621,CM SEMPRE VIDA ESTRELA DO ALAGADO,42.81517420307696,44.095746928091685,24.390065838160105,25.135368347291152,64.90118739054175,1019621,48,continuante,Pública,Creche,10.0,10.23,Sepetiba,-22.974872,-43.693244,40.0,0.0,90.41666591890808,57.91775381045038,80.99833875510511,True
0716804,EDI RODRIGO LOPES (TIKINHO),42.519653955012835,37.56636578834154,23.99243902081532,24.955531928360635,64.50585307109685,716804,148,continuante,Pública,EDI,7.0,7.11,Curicica,-22.945659,-43.378626,56.0,10.0,157.0739130561263,183.86588511254087,140.70736107035026,True
1026805,EDI MEDALHISTA OLIMPICO IZAQUIAS QUEIROZ DOS SANTOS,42.47788785368835,36.06417686689016,345.88798238611156,25.180255867140946,64.11525653470673,1026805,330,continuante,Pública,EDI,10.0,10.25,Guaratiba,-22.942744,-43.582757,189.0,70.0,348.5941521907166,350.2645111393903,312.26387862187124,True
0833803,EDI FREI ORLANDO,42.46735877490506,35.11468351704735,111.86168333802416,23.176708680191325,66.75192246915394,833803,192,continuante,Pública,EDI,8.0,8.14,Vila Militar,-22.859927,-43.390942,93.0,0.0,257.6699424914717,189.38186166591709,230.8174442784949,True
1026802,EDI PROFESSOR MARCOS FLAMINIO PORTUGAL PINTO,42.46211369423395,37.874075970099305,102.46181923052616,24.957970250718965,64.32470575006818,1026802,387,continuante,Pública,EDI,10.0,10.24,Pedra de Guaratiba,-22.981152,-43.644506,123.0,69.0,420.99288011023566,364.0544525228309,377.1158934465724,True
10009,CP JARDIM ESCOLA ERNESTO FAGUNDES VARELA,42.299394119200656,49.66474145531076,26.504703142057753,24.9147894272866,64.03745328558281,10009,68,continuante,Parceira,Creche Parceira,10.0,10.9,SEPETIBA,-22.96847,-43.70721,70.0,0.0,68.92392541263105,81.82031887508069,66.3641639038204,True
09039,CP CRECHE COMUNITARIA ESTRELINHA DO SABER,42.26346395252478,33.44372306375149,24.205775304400547,25.111797416209868,63.72680921003813,9039,140,continuante,Parceira,Creche Parceira,9.0,9.18,CAMPO GRANDE,-22.93345,-43.56384,50.0,1.0,153.77986303297942,184.7852145381036,148.11976828215876,True
0411603,CM MORRO DA PAZ,42.2545541201049,39.46606161298809,84.77313073736826,23.96109761566048,65.18666341024354,411603,108,continuante,Pública,Creche,4.0,4.19,Praça Do Carmo/Penha,-22.843652,-43.29655,95.0,0.0,115.4483526346448,131.46410785546672,103.4207709918837,True
0716816,EDI DEBRET,42.090043665927226,43.79126860516249,99.4495788096998,22.86517937329234,66.30989823688424,716816,240,continuante,Pública,EDI,7.0,7.1,Vila Valqueire,-22.879869,-43.367359,48.0,64.0,297.0382911773645,242.70296834855395,266.0821075395904,True
0411803,EDI MARIA DE LOURDES FERREIRA,41.90131440283463,39.748396094294144,74.55236723766791,23.854172000213225,64.50123932247328,411803,96,continuante,Pública,EDI,4.0,4.19,PENHA,-22.84136,-43.288855,58.0,0.0,159.19101144216486,147.0927080900327,142.6037770412924,True
0833801,EDI GESSICA GUEDES PEREIRA,41.89011587480926,35.19192636636864,70.97092486109814,24.25565029433769,63.98075139874801,833801,69,continuante,Pública,EDI,8.0,8.2,Realengo,-22.88766,-43.410707,89.0,0.0,125.8525060283355,103.88422508858558,112.7404151734808,True
0833809,EDI PROFESSORA MARIA CECILIA FERREIRA,41.77542748766919,35.00615573520218,145.96883228710553,24.39545215109149,63.54411262391524,833809,157,continuante,Pública,EDI,8.0,8.24,Realengo,-22.859369,-43.44396,130.0,0.0,221.30775915914668,193.0591793681679,198.2455888791228,True
04013,CP RECANTO DA CRIANCA FELIZ,41.748058089560026,38.52236664548356,35.448359833064416,23.84703976884754,64.16759368429956,4013,87,continuante,Parceira,Creche Parceira,4.0,4.11,RAMOS,-22.84581315,-43.24890236,80.0,11.0,84.7756290282936,101.12623681189748,81.63665085315633,True
1019810,EDI PROFESSORA ROSELE NICOLAU JORGE COUTINHO,41.46599137978369,43.16678453860175,44.3118908813984,24.739163422592764,62.388604357868985,1019810,51,continuante,Pública,EDI,10.0,10.12,Santa Cruz,-22.914425,-43.671305,46.0,0.0,40.42919872061272,35.853847596945464,36.22145434486624,True
0918604,CM VERA PACHECO JORDAO,41.34149632953972,33.786853491284575,45.90320602636453,24.402298733390186,62.554874500931646,918604,48,continuante,Pública,Creche,9.0,9.21,Campo Grande,-22.914584,-43.58532,62.0,0.0,74.91287187971731,64.3530597893893,67.11062888360321,True
10070,CP PEDACINHO DO CEU,41.15720753926469,41.39463549955458,24.206387428225007,24.48369619948406,62.008615582031624,10070,121,continuante,Parceira,Creche Parceira,10.0,10.15,SANTA CRUZ,-22.93288,-43.65333,45.0,0.0,120.3704726696886,144.33471981334458,115.93098014375047,True
0724808,EDI AMOR,40.85255937094636,32.24471525689057,74.2528409802927,23.68837994087351,62.42867219363062,724808,150,continuante,Pública,EDI,7.0,7.28,Recreio dos Bandeirantes,-23.024193,-43.478971,57.0,1.0,202.42304986686983,184.7852145381036,181.32938723447413,True
0204806,EDI IRMA MARGARITA ALARCON,40.693833208323184,34.77352030266545,64.18493845598506,22.050948551388426,64.230372931164,204806,133,continuante,Pública,EDI,2.0,2.2,Laranjeiras,-22.931115,-43.190496,71.0,0.0,178.24668150969592,159.96332004791054,159.67311920825833,True
04028,CP CRECHE TIA NANE I,40.67149089890352,41.71835893592059,16.44717776872569,23.346117013889398,62.38722028476931,4028,92,continuante,Parceira,Creche Parceira,4.0,4.11,RAMOS,-22.84333434,-43.25027488,72.0,4.0,97.63535375729462,116.75483704646346,94.02651248294131,True
0107608,CM SAMORA MACHEL,40.635101862767755,32.04254331583658,65.75052595628918,22.96863808702164,62.73603195589194,107608,138,continuante,Pública,Creche,1.0,1.2,Benfica,-22.884162,-43.248667,54.0,28.0,110.86407026771138,171.9146025802257,99.3143454552634,True
0209606,CM WINNIE MANDELA,40.58862535840679,35.37259035219695,45.80514500072579,22.63667133173042,63.25899068710005,209606,55,continuante,Pública,Creche,2.0,2.14,Andaraí - Morro do Andaraí,-22.932545,-43.257283,77.0,0.0,71.21448159580993,91.93294255627043,63.797751101045954,True
1120802,EDI NEUSA MARIA GOULART BRIZOLA,40.56084552631535,38.40794911355804,54.52230546494812,21.521593214421504,64.60411045980307,1120802,197,continuante,Pública,EDI,11.0,11.5,Bancários - Ilha do Governador,-22.788537,-43.185002,71.0,6.0,235.42832912907969,242.70296834855395,210.89425632436908,True
0918607,CM SONHO FELIZ,40.53217105700462,32.79710903633581,229.12287809448324,23.86861925878827,61.400905011727545,918607,316,continuante,Pública,Creche,9.0,9.1,Campo Grande,-22.854592,-43.528906,196.0,14.0,315.7530545358017,411.8595826520916,282.8460777616811,True
0716601,CM OTAVIO HENRIQUE DE OLIVEIRA,40.48487299254427,38.94965467145861,499.8719623731987,23.429545585760614,61.86965353107645,716601,892,continuante,Pública,Creche,7.0,7.22,Jacarepaguá,-22.974934,-43.331015,145.0,560.0,747.3833268272062,1034.2456037580423,669.4839855696122,True
0724809,"EDI UGOCIONE JOSE DE MEDEIROS ""SEU UGO""",40.39703981824128,39.007465417206866,56.73474566634745,22.556084225253244,62.79795795165937,724809,72,continuante,Pública,EDI,7.0,7.25,Vargem Pequena,-22.979894,-43.462745,32.0,20.0,91.82649269949732,97.44891910964664,82.26120798052283,True
0918812,EDI PROFESSOR JORGE EUCLIDES PEREIRA NUNES,40.26161340584944,33.25098098886773,100.03647443820819,23.7645371422644,60.91633081089091,918812,85,continuante,Pública,EDI,9.0,9.11,Inhoaíba,-22.90191,-43.600159,140.0,0.0,118.44597434235251,126.8674607276532,106.10592631975749,True
09010,CP CRECHE JARDIM ESCOLA RIO DA PRATA,40.16025811999421,34.45733401818245,40.60623136980015,23.781217385965192,60.660063131771224,9010,153,continuante,Parceira,Creche Parceira,9.0,9.18,CAMPO GRANDE,-22.9164,-43.5345,127.0,0.0,173.5465426360132,208.68777960273388,167.16429221592375,True
09037,CP CRECHE COMUNITARIA AURINA,40.005302290322035,33.97572533062508,12.026232389697618,23.81191433243754,60.27204840968237,9037,56,continuante,Parceira,Creche Parceira,9.0,9.18,CAMPO GRANDE,-22.91974,-43.55759,76.0,0.0,71.93976587894677,85.4976365773315,69.26980252951967,True
